;X;year.trail.area.plot;trail.area.plot;latitude;longitude;other_species_present_on_plot;date;surveyors;trail_name;sampling_area;plot;tread_condition_line_1;ease_of_progression_line_1;tread_condition_line_2;ease_of_progression_line_2;tread_condition_line_3;ease_of_progression_line_3;tread_condition_line_4;ease_of_progression_line_4;tread_condition_line_5;ease_of_progression_line_5;tread_condition_line_6;ease_of_progression_line_6;tread_condition_line_7;ease_of_progression_line_7;tread_condition_line_8;ease_of_progression_line_8;tread_condition_line_9;ease_of_progression_line_9;tread_condition_line_10;ease_of_progression_line_10;height_line1_25;height_line1_50;height_line1_100;height_line1_150;height_line2_25;height_line2_50;height_line2_100;height_line2_150cm;height_line3_25;height_line2_50cm;height_line2_100cm;height_line3_150cm;height_line4_25;height_line4_50cm;height_line4_100cm;height_line4_150cm;height_line5_25;height_line5_50cm;height_line5_100cm;height_line5_150cm;height_line6_25;height_line6_50cm;height_line6_100cm;height_line6_150cm;height_line7_25;height_line7_50cm;height_line7_100cm;height_line7_150cm;height_line8_25;height_line8_50cm;height_line8_100cm;height_line8_150cm;height_line9_;height_line9_50cm;height_line9_100cm;height_line9_150cm;height_line10_25;height_line10_50cm;height_line10_100cm;height_line10_150cm; lala; lala; lala
5725;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l3mf1;2;1
5726;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l3mf2;95;91
5727;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l3mf3;51;29
5728;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l3mf1;1;0
5729;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l3mf1;4;0
5730;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l3mf2;95;91
5731;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l4mf1;2;0
5732;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l4mf2;95;38
5733;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l4mf1;2;0
5734;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l4mf2;93;10
5735;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l4mf3;52;88
5736;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l4mf1;2;0
5737;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l4mf2;52;100
5738;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l5mf1;4;1
5739;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l5mf2;95;72
5740;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l5mf3;52;100
5741;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l5mf1;2;9
5742;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l5mf2;95;90
5743;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l5mf1;2;1
5744;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l5mf2;95;64
5745;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l6mf1;1;1
5746;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l6mf2;43;68
5747;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l6mf3;95;91
5748;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l6mf1;1;0
5749;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l6mf2;95;91
5750;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l6mf1;2;5
5751;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l6mf2;55;64
5752;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X25l7mf1;;
5753;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l7mf1;2;13
5754;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l7mf2;43;20
5755;Line 57;2019.serreta .0.2;serreta .0.2;38,7497266;-27,3338839;31,51;13/06/2019;Rui;serreta ;0;2;Mineral Soil;Easy Medium;Mineral Soil;Easy Medium;Mineral Soil, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Technically hard / unpleasant;Mineral Soil, Litter, Rock;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Litter, Rock, Roots;Easy Medium;Mineral Soil, Rock;Easy Medium;Mineral Soil, Vegetation, Rock;Technically hard / unpleasant;Mineral Soil, Rock;Technically hard / unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l7mf3;55;91
